Timestamp,"Have you been scammed before? 
Pernahkah ada di tipu secara online sebelum ini?","What is your age group?
Apakah kumpulan umur anda?","What is your gender?
Apakah jantina anda?","What is your highest level of education?
Apakah tahap pendidikan tertinggi anda?","What is your employment status?
Apakah status pekerjaan anda?","How much is your income?
Berapakah gaji anda?
(Ex : 1000)","How often do you use the internet?
Berapa kerapkah anda menggunakan internet?","What type of online platforms do you use most frequently? 
Apakah jenis platform dalam talian yang paling kerap digunakan oleh anda?","On average how many hours do you spend online daily? (Enter a number only)
Anggaran, berapa jam anda meluangkan masa dalam talian setiap hari? (Masukkan nombor sahaja)  ","How many times do you usually interact with strangers online?
Berapa kali anda biasanya berinteraksi dengan orang yang tidak dikenali dalam talian?","On average, how many online transactions do you complete per month? (Enter a number only)
Secara purata, berapa banyak transaksi dalam talian yang anda lengkapkan setiap bulan? (Masukkan nombor sahaja)  ","How many different social media account do you actively use? (Enter a number only)
Berapa banyak akaun media sosial yang anda gunakan secara aktif? (Masukkan nombor sahaja)  ","How many email accounts do you have? (Enter a number only)
Berapa banyak akaun emel yang anda gunakan? (Masukkan nombor sahaja)  ","Do you usually share your personal information online?
(Example : Name, Phone Number)
Adakah anda biasanya berkongsi maklumat peribadi anda dalam talian?
(Contoh : Nama, Nombor Telefon)  ","How many different password do you have? (Enter a number only)
Berapa banyak kata laluan berbeza yang anda ada? (Masukkan nombor sahaja)  ","How many times have you downloaded something not from a trusted source in the past month?
(Trusted source for example are Google Play Store and Apple Store)
Berapa kali anda telah memuat turun sesuatu yang bukan daripada sumber yang dipercayai pada beberapa bulan lalu? 
(Sumber yang dipercayai contohnya ialah Google Play Store dan Apple Store) 
(EX: 3)","When you receive suspicious email or call what do you usually do?
Apabila anda menerima e-mel atau panggilan yang mencurigakan, apakah yang biasa anda lakukan?","How many online subscriptions do you currently have? (Enter a number only) 
Berapa banyak langganan dalam talian yang anda miliki sekarang? (Masukkan nombor sahaja) ","Do you usually read reviews before you buy something?
Adakah anda biasanya membaca ulasan sebelum anda membeli sesuatu?","How much are you willing to spend on a single online transactions?
Berapa banyak yang anda sanggup belanjakan untuk satu transaksi dalam talian? (Ex : 150) "
1/9/2025 23:20:43,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,8,Never | Tidak Pernah,3,5,3,Yes | Ya,4,0,Delete it / Block | Sekat,3,No | Tidak,400
1/9/2025 23:20:47,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,4000,Daily | Harian,Online banking | Perbankan atas talian,6,Rarely | Jarang,13,2,2,No | Tidak,3,1,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,Yes | Ya,1200
1/9/2025 23:20:51,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),7800,Daily | Harian,E-commerce | E-perdagangan,5,Frequently | Kerap,40,2,3,No | Tidak,3,6,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,5000
1/9/2025 23:20:54,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4800,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,12,4,2,Yes | Ya,2,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,1000
1/9/2025 23:20:58,Yes | Ya,26-35,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6000,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,13,4,2,Yes | Ya,2,0,Delete it / Block | Sekat,2,Yes | Ya,3000
1/9/2025 23:21:02,Yes | Ya,18-25,Female | Perempuan,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,1300,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,12,3,1,No | Tidak,1,4,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,No | Tidak,50
1/9/2025 23:21:06,Yes | Ya,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2690,Weekly | Mingguan,E-commerce | E-perdagangan,4,Occasionally | Kadang-kadang,30,2,1,No | Tidak,1,2,Respond and ask for more information | Balas dan minta lebih banyak maklumat,3,No | Tidak,200
1/9/2025 23:21:10,Yes | Ya,18-25,Female | Perempuan,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,10,Never | Tidak Pernah,3,2,3,Yes | Ya,3,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:21:14,No | Tidak,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,1200,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,19,4,2,No | Tidak,4,0,Delete it / Block | Sekat,3,Yes | Ya,100
1/9/2025 23:21:18,Yes | Ya,18-25,Male | Lelaki,Master/PhD | Sarjana/PhD,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,10,Rarely | Jarang,6,2,2,No | Tidak,2,3,Ignore It | Abaikan,4,Yes | Ya,40
1/9/2025 23:21:21,No | Tidak,36-45,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,2100,Weekly | Mingguan,Social media | Sosial media,4,Never | Tidak Pernah,20,3,2,No | Tidak,3,0,Delete it / Block | Sekat,4,Yes | Ya,125
1/9/2025 23:21:25,No | Tidak,26-35,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5340,Daily | Harian,Social media | Sosial media,3,Never | Tidak Pernah,35,2,1,No | Tidak,1,0,Delete it / Block | Sekat,5,Yes | Ya,300
1/9/2025 23:21:29,No | Tidak,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2570.8,Weekly | Mingguan,E-commerce | E-perdagangan,5,Never | Tidak Pernah,18,3,1,No | Tidak,3,0,Delete it / Block | Sekat,4,Yes | Ya,210
1/9/2025 23:21:33,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,690,Daily | Harian,Social media | Sosial media,5,Never | Tidak Pernah,18,4,2,No | Tidak,3,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,100
1/9/2025 23:21:37,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3450,Weekly | Mingguan,Social media | Sosial media,4,Rarely | Jarang,26,3,2,No | Tidak,2,0,Delete it / Block | Sekat,4,Yes | Ya,250
1/9/2025 23:21:41,No | Tidak,26-35,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3800,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,20,5,3,No | Tidak,5,3,Ignore It | Abaikan,0,Yes | Ya,200
1/9/2025 23:21:45,No | Tidak,26-35,Male | Lelaki,Diploma,Student | Pelajar,1000,Weekly | Mingguan,E-commerce | E-perdagangan,5,Rarely | Jarang,21,4,3,No | Tidak,4,0,Ignore It | Abaikan,2,Yes | Ya,80
1/9/2025 23:21:48,No | Tidak,18-25,Male | Lelaki,Diploma,Student | Pelajar,10,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,4,4,2,No | Tidak,5,4,Respond and ask for more information | Balas dan minta lebih banyak maklumat,1,Yes | Ya,100
1/9/2025 23:21:52,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1890,Daily | Harian,E-commerce | E-perdagangan,5,Rarely | Jarang,24,3,2,No | Tidak,3,0,Ignore It | Abaikan,1,Yes | Ya,50
1/9/2025 23:21:56,No | Tidak,18-25,Female | Perempuan,Diploma,Student | Pelajar,500,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,6,2,4,No | Tidak,3,2,Delete it / Block | Sekat,2,Yes | Ya,100
1/9/2025 23:22:00,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1250,Ocassionally | Kadang - Kadang,Social media | Sosial media,5,Rarely | Jarang,10,4,3,No | Tidak,3,0,Delete it / Block | Sekat,2,Yes | Ya,50
1/9/2025 23:22:04,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,600,Ocassionally | Kadang - Kadang,Gaming | Permainan,3,Rarely | Jarang,12,2,1,No | Tidak,2,1,Delete it / Block | Sekat,1,Yes | Ya,30
1/9/2025 23:22:08,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1600,Ocassionally | Kadang - Kadang,E-commerce | E-perdagangan,3,Rarely | Jarang,10,3,1,No | Tidak,3,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,Yes | Ya,89
1/9/2025 23:22:12,Yes | Ya,18-25,Male | Lelaki,Diploma,Student | Pelajar,1500,Daily | Harian,Social media | Sosial media,3,Occasionally | Kadang-kadang,100,3,4,Yes | Ya,3,1,Delete it / Block | Sekat,1,No | Tidak,100
1/9/2025 23:22:15,No | Tidak,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2479,Weekly | Mingguan,Online banking | Perbankan atas talian,4,Never | Tidak Pernah,21,2,2,No | Tidak,2,0,Delete it / Block | Sekat,2,No | Tidak,100
1/9/2025 23:22:20,No | Tidak,26-35,Female | Perempuan,Diploma,Self-Employed | Bekerja Sendiri,1780,Daily | Harian,E-commerce | E-perdagangan,3,Rarely | Jarang,26,1,1,No | Tidak,1,1,Delete it / Block | Sekat,4,Yes | Ya,70
1/9/2025 23:22:24,No | Tidak,36-45,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6795.68,Ocassionally | Kadang - Kadang,Online banking | Perbankan atas talian,2,Rarely | Jarang,30,3,3,No | Tidak,3,0,Delete it / Block | Sekat,6,Yes | Ya,250
1/9/2025 23:22:28,No | Tidak,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,-,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,5,1,2,No | Tidak,2,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:22:31,Yes | Ya,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,500,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,14,2,5,No | Tidak,3,1,Delete it / Block | Sekat,0,Yes | Ya,50
1/9/2025 23:22:35,Yes | Ya,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1700,Daily | Harian,Social media | Sosial media,8,Never | Tidak Pernah,15,3,4,Yes | Ya,1,0,Ignore It | Abaikan,0,Yes | Ya,200
1/9/2025 23:22:39,Yes | Ya,18-25,Female | Perempuan,Master/PhD | Sarjana/PhD,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,3,Occasionally | Kadang-kadang,10,2,3,No | Tidak,4,0,Delete it / Block | Sekat,2,Yes | Ya,200
1/9/2025 23:22:43,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2290,Weekly | Mingguan,E-commerce | E-perdagangan,5,Rarely | Jarang,19,3,1,No | Tidak,1,0,Delete it / Block | Sekat,2,Yes | Ya,100
1/9/2025 23:22:47,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2967,Weekly | Mingguan,Social media | Sosial media,3,Rarely | Jarang,21,2,2,No | Tidak,2,0,Delete it / Block | Sekat,4,Yes | Ya,200
1/9/2025 23:22:51,No | Tidak,36-45,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2801,Weekly | Mingguan,E-commerce | E-perdagangan,3,Rarely | Jarang,21,3,1,No | Tidak,2,0,Delete it / Block | Sekat,3,Yes | Ya,120
1/9/2025 23:22:54,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4000,Daily | Harian,E-commerce | E-perdagangan,10,Frequently | Kerap,20,5,4,Yes | Ya,2,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,4,No | Tidak,1000
1/9/2025 23:22:58,No | Tidak,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),8000,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,20,1,2,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,100
1/9/2025 23:23:02,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),4500,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,15,3,2,No | Tidak,4,2,Delete it / Block | Sekat,3,Yes | Ya,100
1/9/2025 23:23:06,Yes | Ya,18-25,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,0,Daily | Harian,E-commerce | E-perdagangan,6,Never | Tidak Pernah,3,1,2,Yes | Ya,1,1,Delete it / Block | Sekat,2,No | Tidak,200
1/9/2025 23:23:10,No | Tidak,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,1500,Daily | Harian,Social media | Sosial media,7,Rarely | Jarang,13,2,2,No | Tidak,2,0,Ignore It | Abaikan,2,Yes | Ya,130
1/9/2025 23:23:13,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,8,Never | Tidak Pernah,3,4,3,No | Tidak,3,1,Ignore It | Abaikan,3,Yes | Ya,200
1/9/2025 23:23:17,Yes | Ya,36-45,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2000,Daily | Harian,E-commerce | E-perdagangan,10,Frequently | Kerap,25,6,5,Yes | Ya,1,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,4,No | Tidak,1500
1/9/2025 23:23:21,No | Tidak,26-35,Male | Lelaki,Diploma,Student | Pelajar,1980,Daily | Harian,E-commerce | E-perdagangan,5,Rarely | Jarang,23,4,2,No | Tidak,4,0,Delete it / Block | Sekat,3,Yes | Ya,230
1/9/2025 23:23:25,No | Tidak,Above 45 | Lebih daripada 45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,0,Daily | Harian,Social media | Sosial media,4,Never | Tidak Pernah,2,2,1,No | Tidak,1,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,0,Yes | Ya,100
1/9/2025 23:23:28,No | Tidak,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6210,Daily | Harian,Online banking | Perbankan atas talian,3,Never | Tidak Pernah,30,4,3,No | Tidak,4,0,Delete it / Block | Sekat,5,Yes | Ya,450
1/9/2025 23:23:32,No | Tidak,18-25,Female | Perempuan,Secondary School | Sekolah Menengah,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1800,Daily | Harian,Social media | Sosial media,10,Rarely | Jarang,10,3,1,No | Tidak,4,0,Ignore It | Abaikan,2,Yes | Ya,100
1/9/2025 23:23:36,No | Tidak,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3000,Daily | Harian,Gaming | Permainan,3,Never | Tidak Pernah,13,1,3,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,150
1/9/2025 23:23:40,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,1300,Weekly | Mingguan,E-commerce | E-perdagangan,6,Rarely | Jarang,16,2,1,No | Tidak,2,1,Delete it / Block | Sekat,3,Yes | Ya,99
1/9/2025 23:23:44,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Secondary School | Sekolah Menengah,Retired | Bersara,0,Daily | Harian,Social media | Sosial media,8,Occasionally | Kadang-kadang,4,4,2,No | Tidak,1,0,Ignore It | Abaikan,4,Yes | Ya,2000
1/9/2025 23:23:47,Yes | Ya,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2645,Weekly | Mingguan,E-commerce | E-perdagangan,17,Rarely | Jarang,16,3,2,Yes | Ya,3,0,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,Yes | Ya,200
1/9/2025 23:23:51,Yes | Ya,18-25,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Student | Pelajar,300,Daily | Harian,Social media | Sosial media,8,Never | Tidak Pernah,2,2,2,Yes | Ya,2,0,Delete it / Block | Sekat,1,Yes | Ya,200
1/9/2025 23:23:55,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2900,Weekly | Mingguan,Online banking | Perbankan atas talian,6,Rarely | Jarang,10,4,6,No | Tidak,3,3,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,Yes | Ya,200
1/9/2025 23:23:59,No | Tidak,Above 45 | Lebih daripada 45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,0,Rarely | Jarang,Social media | Sosial media,1,Never | Tidak Pernah,0,1,1,No | Tidak,1,0,Delete it / Block | Sekat,0,Yes | Ya,0
1/9/2025 23:24:03,No | Tidak,26-35,Female | Perempuan,Diploma,Student | Pelajar,0,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,4,3,3,No | Tidak,2,7,Delete it / Block | Sekat,1,Yes | Ya,100
1/9/2025 23:24:07,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2400,Weekly | Mingguan,Online banking | Perbankan atas talian,4,Occasionally | Kadang-kadang,19,4,3,No | Tidak,4,0,Delete it / Block | Sekat,3,No | Tidak,210
1/9/2025 23:24:10,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2800,Daily | Harian,E-commerce | E-perdagangan,4,Frequently | Kerap,12,2,1,No | Tidak,2,0,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,Yes | Ya,1000
1/9/2025 23:24:14,No | Tidak,18-25,Female | Perempuan,Foundation / Matriculation | Asasi / Matriks,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),0,Daily | Harian,Gaming | Permainan,10,Frequently | Kerap,3,5,5,No | Tidak,1,4,Ignore It | Abaikan,0,No | Tidak,100
1/9/2025 23:24:18,No | Tidak,36-45,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),8500,Daily | Harian,Social media | Sosial media,2,Never | Tidak Pernah,20,1,1,No | Tidak,1,0,Ignore It | Abaikan,0,Yes | Ya,50
1/9/2025 23:24:22,Yes | Ya,Above 45 | Lebih daripada 45,Female | Perempuan,Secondary School | Sekolah Menengah,Retired | Bersara,0,Daily | Harian,Social media | Sosial media,11,Frequently | Kerap,10,6,2,No | Tidak,1,3,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,No | Tidak,500
1/9/2025 23:24:25,No | Tidak,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Unemployed | Tidak Bekerja,0,Weekly | Mingguan,E-commerce | E-perdagangan,6,Rarely | Jarang,4,5,3,No | Tidak,4,0,Respond and ask for more information | Balas dan minta lebih banyak maklumat,2,Yes | Ya,10
1/9/2025 23:24:29,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Master/PhD | Sarjana/PhD,Retired | Bersara,15000,Daily | Harian,Online banking | Perbankan atas talian,8,Rarely | Jarang,15,2,2,No | Tidak,2,0,Ignore It | Abaikan,3,Yes | Ya,450
1/9/2025 23:24:33,Yes | Ya,36-45,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3500,Daily | Harian,Social media | Sosial media,7,Frequently | Kerap,17,4,5,No | Tidak,5,0,Ignore It | Abaikan,4,No | Tidak,1000
1/9/2025 23:24:37,No | Tidak,26-35,Male | Lelaki,Foundation / Matriculation | Asasi / Matriks,Self-Employed | Bekerja Sendiri,1570,Daily | Harian,Social media | Sosial media,5,Rarely | Jarang,17,3,2,No | Tidak,3,1,Delete it / Block | Sekat,4,Yes | Ya,59
1/9/2025 23:24:40,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),10000,Daily | Harian,Social media | Sosial media,4,Rarely | Jarang,60,4,2,No | Tidak,6,0,Ignore It | Abaikan,2,No | Tidak,700
1/9/2025 23:24:44,No | Tidak,18-25,Male | Lelaki,Diploma,Student | Pelajar,250,Daily | Harian,Social media | Sosial media,8,Rarely | Jarang,3,5,5,No | Tidak,1,6,Ignore It | Abaikan,0,Yes | Ya,150
1/9/2025 23:24:48,Yes | Ya,36-45,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1389,Weekly | Mingguan,Social media | Sosial media,4,Never | Tidak Pernah,9,1,1,No | Tidak,1,0,Delete it / Block | Sekat,3,Yes | Ya,50
1/9/2025 23:24:52,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),2975,Daily | Harian,E-commerce | E-perdagangan,8,Frequently | Kerap,30,5,5,No | Tidak,1,6,Respond and ask for more information | Balas dan minta lebih banyak maklumat,6,No | Tidak,108
1/9/2025 23:24:56,Yes | Ya,18-25,Male | Lelaki,Secondary School | Sekolah Menengah,Student | Pelajar,300,Daily | Harian,Social media | Sosial media,8,Frequently | Kerap,15,4,3,No | Tidak,1,5,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,2,No | Tidak,160
1/9/2025 23:24:59,Yes | Ya,26-35,Male | Lelaki,Diploma,Self-Employed | Bekerja Sendiri,2080,Daily | Harian,E-commerce | E-perdagangan,4,Never | Tidak Pernah,12,2,1,No | Tidak,2,0,Delete it / Block | Sekat,3,Yes | Ya,109
1/9/2025 23:25:03,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,2390,Weekly | Mingguan,E-commerce | E-perdagangan,3,Occasionally | Kadang-kadang,21,3,1,No | Tidak,1,5,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,5,No | Tidak,100
1/9/2025 23:25:07,Yes | Ya,18-25,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Student | Pelajar,500,Daily | Harian,Social media | Sosial media,4,Occasionally | Kadang-kadang,10,1,2,No | Tidak,3,1,Delete it / Block | Sekat,3,Yes | Ya,150
1/9/2025 23:25:11,Yes | Ya,18-25,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1790,Weekly | Mingguan,Social media | Sosial media,5,Occasionally | Kadang-kadang,27,5,4,No | Tidak,1,6,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,4,No | Tidak,99
1/9/2025 23:25:15,No | Tidak,26-35,Male | Lelaki,Secondary School | Sekolah Menengah,Student | Pelajar,250,Daily | Harian,Social media | Sosial media,7,Frequently | Kerap,19,4,4,No | Tidak,1,8,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,1,No | Tidak,80
1/9/2025 23:25:19,Yes | Ya,26-35,Female | Perempuan,Bachelor Degree | Ijazah Sarjana Muda,Self-Employed | Bekerja Sendiri,4000,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,15,5,3,No | Tidak,3,3,Ignore It | Abaikan,3,Yes | Ya,450
1/9/2025 23:25:22,Yes | Ya,18-25,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),3400,Weekly | Mingguan,E-commerce | E-perdagangan,8,Frequently | Kerap,28,2,5,No | Tidak,3,3,Delete it / Block | Sekat,4,Yes | Ya,350
1/9/2025 23:25:27,Yes | Ya,26-35,Male | Lelaki,Diploma,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),1500,Daily | Harian,Social media | Sosial media,5,Occasionally | Kadang-kadang,15,3,3,No | Tidak,3,3,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,No | Tidak,250
1/9/2025 23:25:31,Yes | Ya,36-45,Female | Perempuan,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),7800,Weekly | Mingguan,Online banking | Perbankan atas talian,5,Rarely | Jarang,25,2,1,No | Tidak,1,2,Ignore It | Abaikan,5,Yes | Ya,600
1/9/2025 23:25:34,Yes | Ya,36-45,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),5420,Daily | Harian,Social media | Sosial media,6,Occasionally | Kadang-kadang,15,3,3,No | Tidak,2,0,Ignore It | Abaikan,3,Yes | Ya,100
1/9/2025 23:25:38,No | Tidak,26-35,Male | Lelaki,Secondary School | Sekolah Menengah,Self-Employed | Bekerja Sendiri,2000,Weekly | Mingguan,Social media | Sosial media,6,Rarely | Jarang,9,3,3,No | Tidak,3,0,Delete it / Block | Sekat,2,No | Tidak,350
1/9/2025 23:25:42,Yes | Ya,26-35,Male | Lelaki,Bachelor Degree | Ijazah Sarjana Muda,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),9000,Daily | Harian,Social media | Sosial media,16,Rarely | Jarang,30,3,5,Yes | Ya,5,4,Delete it / Block | Sekat,4,Yes | Ya,100
1/9/2025 23:25:46,Yes | Ya,36-45,Male | Lelaki,Master/PhD | Sarjana/PhD,Employed (Full-time/Part-time) | Bekerja (Sepenuh Masa/Sambilan),6800,Weekly | Mingguan,Online banking | Perbankan atas talian,3,Rarely | Jarang,5,3,1,No | Tidak,3,2,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,3,No | Tidak,200
1/9/2025 23:25:49,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,1200,Daily | Harian,Social media | Sosial media,6,Rarely | Jarang,2,2,1,Yes | Ya,2,0,Ignore It | Abaikan,2,No | Tidak,1000
1/9/2025 23:25:53,Yes | Ya,Above 45 | Lebih daripada 45,Male | Lelaki,Diploma,Retired | Bersara,1230,Daily | Harian,Social media | Sosial media,7,Occasionally | Kadang-kadang,17,4,5,Yes | Ya,1,7,Forward it to others for advice | Hantar kepada orang lain untuk mendapatkan nasihat,5,No | Tidak,300
